timestamp, name, uuid, driver_version, pstate, temperature.gpu, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/13 14:47:41.756, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.78 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:42.757, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.75 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:43.758, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.73 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:44.759, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.72 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:45.760, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.72 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:46.762, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.70 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:47.763, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.67 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:48.764, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.62 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:49.765, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.67 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:50.766, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.79 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:51.768, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.73 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:52.769, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.66 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:53.771, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.70 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:54.773, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.48 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:55.774, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.51 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:56.775, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.71 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:57.777, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 29, 16.82 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:58.778, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.63 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:47:59.780, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.46 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:00.781, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.44 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:01.782, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.34 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:02.784, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.22 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:03.786, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.23 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:04.787, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.34 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:05.788, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.36 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:06.789, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.45 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:07.791, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.41 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:08.792, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.35 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:09.793, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.53 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:10.794, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.60 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:11.795, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.56 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:12.796, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.59 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:13.797, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.68 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:14.798, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.67 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:15.799, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.54 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:16.800, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.48 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:17.801, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.51 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:18.806, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.54 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:19.807, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.53 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:20.809, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.51 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:21.810, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.44 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:22.811, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.44 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:23.813, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.61 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:24.814, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.61 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:25.815, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.45 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:26.817, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.43 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:27.818, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.52 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:28.819, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.55 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:29.821, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.45 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:30.822, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 28, 16.23 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:31.824, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.19 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:32.826, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.42 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:33.827, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.57 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:34.829, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.64 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:35.830, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.62 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:36.831, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.62 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:37.833, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.61 W, 0 %, 0 %, 21 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:48:38.848, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 27.58 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:39.850, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 51.05 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:40.851, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 50.98 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:41.853, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 50.00 W, 0 %, 0 %, 5116 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:42.854, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 50.65 W, 0 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:43.857, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 52.13 W, 0 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:44.859, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 51.64 W, 5 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:45.861, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 50.98 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:46.862, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 50.24 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:47.863, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 50.19 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:48.865, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.88 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:49.866, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.80 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:50.867, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.86 W, 0 %, 0 %, 9168 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:51.870, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 169.69 W, 0 %, 0 %, 9598 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:48:52.873, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 57.51 W, 0 %, 0 %, 9376 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:48:53.875, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 81.25 W, 22 %, 4 %, 9368 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:48:54.878, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 76.37 W, 0 %, 0 %, 21372 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:48:55.879, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 56.09 W, 0 %, 0 %, 21372 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:56.880, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 62.26 W, 0 %, 0 %, 21608 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:48:57.883, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 79.94 W, 21 %, 19 %, 21490 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:48:58.884, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 83.33 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:48:59.885, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 53.73 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:49:00.886, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 53.04 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:49:01.888, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.37 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:49:02.889, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.30 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:49:03.891, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.27 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:49:04.893, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.35 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:49:05.895, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.28 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:49:06.897, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.26 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:49:07.898, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.34 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:49:08.899, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.31 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
