timestamp, name, uuid, driver_version, pstate, temperature.gpu, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/13 10:22:04.943, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.19 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 10:22:05.944, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.21 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 10:22:06.946, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.24 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 10:22:07.948, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.23 W, 0 %, 0 %, 21 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 10:22:08.952, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 33.65 W, 16 %, 1 %, 8422 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:09.954, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 52.45 W, 18 %, 1 %, 8428 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:10.957, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 51.87 W, 2 %, 0 %, 8718 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:11.960, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 85.19 W, 29 %, 21 %, 8722 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:12.963, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 100.07 W, 29 %, 21 %, 8722 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:13.966, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 99.38 W, 29 %, 21 %, 8722 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:14.968, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 100.27 W, 28 %, 21 %, 8724 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:15.971, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 100.50 W, 28 %, 20 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:16.974, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 100.43 W, 29 %, 21 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:17.977, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 100.46 W, 29 %, 21 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:18.980, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 100.48 W, 29 %, 21 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:19.982, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 100.57 W, 29 %, 21 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:20.985, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 100.69 W, 29 %, 21 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:21.988, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 100.86 W, 29 %, 21 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:22.991, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 101.01 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:23.994, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 100.94 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:24.996, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 99.89 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:25.999, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 99.92 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:27.002, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 99.27 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:28.004, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 100.89 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:29.007, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 101.10 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:30.010, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.20 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:31.013, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.18 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:32.015, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.95 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:33.018, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 101.14 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:34.020, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.11 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:35.023, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.83 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:36.026, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.83 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:37.028, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.97 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:38.031, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.78 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:39.034, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 103.57 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:40.037, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.54 W, 28 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:41.039, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.55 W, 28 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:42.042, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.73 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:43.044, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.70 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:44.047, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.77 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:45.049, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 100.89 W, 29 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:46.051, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.65 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:47.053, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.99 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:48.055, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.62 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:49.057, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.03 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:50.058, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.58 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:51.060, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.85 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:52.062, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.35 W, 26 %, 18 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:53.064, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.30 W, 26 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:54.065, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.21 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:55.068, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.73 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:56.069, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.93 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:57.071, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.36 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:58.073, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.02 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:22:59.075, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.47 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:00.077, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.12 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:01.078, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.11 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:02.080, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.20 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:03.082, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.98 W, 26 %, 19 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:04.085, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.05 W, 26 %, 19 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:05.087, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.50 W, 20 %, 14 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:06.089, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.18 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:07.090, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 102.14 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:08.091, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.14 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:09.093, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 96.73 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:10.095, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 96.55 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:11.097, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.06 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:12.099, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 96.94 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:13.101, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.51 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:14.102, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.15 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:15.104, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 96.98 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:16.106, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.82 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:17.107, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 95.60 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:18.108, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.86 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:19.110, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.61 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:20.112, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.00 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:21.114, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.51 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:22.115, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.83 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:23.116, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.23 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:24.118, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.53 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:25.120, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.86 W, 26 %, 19 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:26.121, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 96.74 W, 28 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:27.123, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.26 W, 27 %, 19 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:28.125, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.20 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:23:29.126, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 97.79 W, 27 %, 20 %, 8732 MiB, 24564 MiB, 2520 MHz, 10251 MHz
