"id","messages","category","answer_type","domain","language","source","source_id","generator","generation_prompt_version","reviewer","quality_status","rejection_reason","bareness_check_passed","dedup_cluster_id","contamination_checked","contamination_flag","license","split","created_at","notes"
"bare_gec__011","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Çevrim içi derse katılamayanlar için kayıt aynı akşam sisteme yüklendi; bunun yanında bir çok belge yenilendi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Çevrim içi derse katılamayanlar için kayıt aynı akşam sisteme yüklendi; bunun yanında birçok belge yenilendi.""}]","bare_gec","","education","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__012","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Anahtarını içeride unutan Deniz, yedek anahtarı almak üzere kardeşini aradı, yine de sonuç ekip için süpriz sayılmazdı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Anahtarını içeride unutan Deniz, yedek anahtarı almak üzere kardeşini aradı, yine de sonuç ekip için sürpriz sayılmazdı.""}]","bare_gec","","daily_life","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__013","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Hakemler yöntemin başka örneklemler üzerinde de sınanmasını istedi; orjinal nüsha müdüre teslim edildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Hakemler yöntemin başka örneklemler üzerinde de sınanmasını istedi; orijinal nüsha müdüre teslim edildi.""}]","bare_gec","","science","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__014","[{""role"":""user"",""content"":""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Antrenör sakatlıktan dönen oyuncunun süresini ilk maçta sınırladı ve sonunda herşey açıklığa kavuştu.\nDüzeltilmiş hali:""},{""role"":""assistant"",""content"":""Antrenör sakatlıktan dönen oyuncunun süresini ilk maçta sınırladı ve sonunda her şey açıklığa kavuştu.""}]","bare_gec","","sports","tr","synthetic","","gpt-5","v2","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z",""
"bare_gec__015","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Ekip, çevrimdışı kullanım için gerekli dosyaları uygulama paketine ekledi; yalnış hesap yeniden yapıldı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Ekip, çevrimdışı kullanım için gerekli dosyaları uygulama paketine ekledi; yanlış hesap yeniden yapıldı.""}]","bare_gec","","technology","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__016","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Kervan yolunun güzergâhı yeni bulunan konaklama kayıtlarıyla doğrulandı; yeni proğram herkese duyuruldu.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Kervan yolunun güzergâhı yeni bulunan konaklama kayıtlarıyla doğrulandı; yeni program herkese duyuruldu.""}]","bare_gec","","history","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__017","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Tren dağ geçidine yaklaşırken telefonların bağlantısı birkaç dakika kesildi; yanlız bu ayrıntı gözden kaçtı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Tren dağ geçidine yaklaşırken telefonların bağlantısı birkaç dakika kesildi; yalnız bu ayrıntı gözden kaçtı.""}]","bare_gec","","travel","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__018","[{""role"":""user"",""content"":""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Bu gün uzun süre ekrana bakan çalışanlar her yarım saatte kısa bir mola verdiler.\nDüzeltilmiş hali:""},{""role"":""assistant"",""content"":""Bugün uzun süre ekrana bakan çalışanlar her yarım saatte kısa bir mola verdiler.""}]","bare_gec","","health","tr","synthetic","","gpt-5","v2","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z",""
"bare_gec__019","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Proje takvimi iki hafta uzasa bile toplam bütçe sınırı değişmeyecek; toplanan materyel laboratuvara gönderildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Proje takvimi iki hafta uzasa bile toplam bütçe sınırı değişmeyecek; toplanan materyal laboratuvara gönderildi.""}]","bare_gec","","business","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__020","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Otobüsü kaçıran iki yolcu, sonraki seferin saatini duraktaki ekrandan öğrendi, ama hiç bir belge eksik değildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Otobüsü kaçıran iki yolcu, sonraki seferin saatini duraktaki ekrandan öğrendi, ama hiçbir belge eksik değildi.""}]","bare_gec","","daily_life","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__021","[{""role"":""user"",""content"":""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Numuneler laboratuvara ulaşana kadar sabit sıcaklıktaki kutularda tutuldu ve sonunda herşey açıklığa kavuştu.\nDüzeltilmiş hali:""},{""role"":""assistant"",""content"":""Numuneler laboratuvara ulaşana kadar sabit sıcaklıktaki kutularda tutuldu ve sonunda her şey açıklığa kavuştu.""}]","bare_gec","","science","tr","synthetic","","gpt-5","v2","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z",""
"bare_gec__022","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Kursun son haftasında katılımcılar kendi projelerini canlı olarak sundular; yalnış bilgi rapordan çıkarıldı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Kursun son haftasında katılımcılar kendi projelerini canlı olarak sundular; yanlış bilgi rapordan çıkarıldı.""}]","bare_gec","","education","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__023","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Geliştirici, hatanın yalnızca karanlık tema açıkken oluştuğunu fark etti; proğram bir hafta ertelendi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Geliştirici, hatanın yalnızca karanlık tema açıkken oluştuğunu fark etti; program bir hafta ertelendi.""}]","bare_gec","","technology","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__024","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Tarihçiler aynı olayı anlatan üç günlüğü karşılaştırarak ortak ayrıntıları belirlediler; yanlız veri eksik kalmıştı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Tarihçiler aynı olayı anlatan üç günlüğü karşılaştırarak ortak ayrıntıları belirlediler; yalnız veri eksik kalmıştı.""}]","bare_gec","","history","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__025","[{""role"":""user"",""content"":""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Bu gün savunmadaki iletişim güçlenince takım daha az kolay pozisyon verdi.\nDüzeltilmiş hali:""},{""role"":""assistant"",""content"":""Bugün savunmadaki iletişim güçlenince takım daha az kolay pozisyon verdi.""}]","bare_gec","","sports","tr","synthetic","","gpt-5","v2","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z",""
"bare_gec__026","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Doktor, tahlil sonucunu tek başına değerlendirmek yerine önceki ölçümlerle karşılaştırdı; eksik materyeli tedarikçiden istedi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Doktor, tahlil sonucunu tek başına değerlendirmek yerine önceki ölçümlerle karşılaştırdı; eksik materyali tedarikçiden istedi.""}]","bare_gec","","health","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__027","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Kafenin sahibi artan kira giderini menü fiyatlarına hemen yansıtmadı, yine de hiç bir şikayet gelmedi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Kafenin sahibi artan kira giderini menü fiyatlarına hemen yansıtmadı, yine de hiçbir şikayet gelmedi.""}]","bare_gec","","business","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__028","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Biletteki isim hatası uçuştan bir gün önce çağrı merkezi tarafından düzeltildi; üstelik bir çok kayıt güncellendi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Biletteki isim hatası uçuştan bir gün önce çağrı merkezi tarafından düzeltildi; üstelik birçok kayıt güncellendi.""}]","bare_gec","","travel","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__029","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Toprak örnekleri farklı derinliklerden alındığı için sonuçlar ayrı gruplarda incelendi, bu haber onlar için süpriz değildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Toprak örnekleri farklı derinliklerden alındığı için sonuçlar ayrı gruplarda incelendi, bu haber onlar için sürpriz değildi.""}]","bare_gec","","science","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__030","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Danışman, tez başlığını daraltmanın araştırma sorusunu güçlendireceğini söyledi; orjinal fotoğraf sergiye kondu.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Danışman, tez başlığını daraltmanın araştırma sorusunu güçlendireceğini söyledi; orijinal fotoğraf sergiye kondu.""}]","bare_gec","","education","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__031","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Sokaktaki gürültü azalınca bebek kısa sürede yeniden uykuya daldı; yanlız rapor gecikmeliydi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Sokaktaki gürültü azalınca bebek kısa sürede yeniden uykuya daldı; yalnız rapor gecikmeliydi.""}]","bare_gec","","daily_life","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__032","[{""role"":""user"",""content"":""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Bu gün yeni belgeler yayımlanınca anlaşmanın hazırlanma süreci yeniden tartışıldı.\nDüzeltilmiş hali:""},{""role"":""assistant"",""content"":""Bugün yeni belgeler yayımlanınca anlaşmanın hazırlanma süreci yeniden tartışıldı.""}]","bare_gec","","history","tr","synthetic","","gpt-5","v2","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z",""
"bare_gec__033","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Bisikletçiler sert rüzgâra karşı sırayla grubun önüne geçtiler; yeni materyel depoya teslim edildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Bisikletçiler sert rüzgâra karşı sırayla grubun önüne geçtiler; yeni materyal depoya teslim edildi.""}]","bare_gec","","sports","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__034","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Tarayıcı önbelleği temizlenince bozuk görünen simgeler yeniden yüklendi, sonunda hiç bir hata bulunamadı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Tarayıcı önbelleği temizlenince bozuk görünen simgeler yeniden yüklendi, sonunda hiçbir hata bulunamadı.""}]","bare_gec","","technology","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__035","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Tedarikçi teslimatı geciktirince üretim planındaki iki vardiyanın yeri değiştirildi; sonrasında bir çok öneri değerlendirildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Tedarikçi teslimatı geciktirince üretim planındaki iki vardiyanın yeri değiştirildi; sonrasında birçok öneri değerlendirildi.""}]","bare_gec","","business","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__036","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Araç kiralayan çift hasar fotoğraflarını hareket etmeden önce uygulamaya yükledi, gelişme aslında hiç süpriz yaratmadı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Araç kiralayan çift hasar fotoğraflarını hareket etmeden önce uygulamaya yükledi, gelişme aslında hiç sürpriz yaratmadı.""}]","bare_gec","","travel","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__037","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: İlacın yan etkileri ortaya çıkarsa tedavi planı yeniden gözden geçirilecek; orjinal rapor müşteriye gönderildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""İlacın yan etkileri ortaya çıkarsa tedavi planı yeniden gözden geçirilecek; orijinal rapor müşteriye gönderildi.""}]","bare_gec","","health","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__038","[{""role"":""user"",""content"":""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Kütüphaneden alınan kitaplar sınav haftası boyunca iki gün geç teslim edilebilecek ve sonunda herşey açıklığa kavuştu.\nDüzeltilmiş hali:""},{""role"":""assistant"",""content"":""Kütüphaneden alınan kitaplar sınav haftası boyunca iki gün geç teslim edilebilecek ve sonunda her şey açıklığa kavuştu.""}]","bare_gec","","education","tr","synthetic","","gpt-5","v2","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z",""
"bare_gec__039","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Yeni taşınan aile, komşularla tanışmak için küçük bir kahvaltı hazırladı; yalnış adres kayıttan silindi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Yeni taşınan aile, komşularla tanışmak için küçük bir kahvaltı hazırladı; yanlış adres kayıttan silindi.""}]","bare_gec","","daily_life","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__040","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Kimyasal çözelti renk değiştirmeden önce sıcaklık iki derece yükseldi; proğram katılımcılara gönderildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Kimyasal çözelti renk değiştirmeden önce sıcaklık iki derece yükseldi; program katılımcılara gönderildi.""}]","bare_gec","","science","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__041","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Takım, rakibin hızlı hücumlarını durdurmak için savunma çizgisini geriye çekti, buna rağmen hiç bir sorun çıkmadı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Takım, rakibin hızlı hücumlarını durdurmak için savunma çizgisini geriye çekti, buna rağmen hiçbir sorun çıkmadı.""}]","bare_gec","","sports","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__042","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Modelin gecikmesi, giriş dizisi uzadıkça doğrusal olmayan biçimde arttı; buna ek olarak bir çok nokta tartışıldı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Modelin gecikmesi, giriş dizisi uzadıkça doğrusal olmayan biçimde arttı; buna ek olarak birçok nokta tartışıldı.""}]","bare_gec","","technology","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__043","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Sözlü tarih görüşmeleri bölgedeki göçün aileler üzerindeki etkisini ortaya koydu, karar kimseyi süpriz karşısında bırakmadı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Sözlü tarih görüşmeleri bölgedeki göçün aileler üzerindeki etkisini ortaya koydu, karar kimseyi sürpriz karşısında bırakmadı.""}]","bare_gec","","history","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__044","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Otel rezervasyonu görünmeyince görevli onay e-postasını yeniden kontrol etti; orjinal dosya yedeklendi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Otel rezervasyonu görünmeyince görevli onay e-postasını yeniden kontrol etti; orijinal dosya yedeklendi.""}]","bare_gec","","travel","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__045","[{""role"":""user"",""content"":""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Aşı randevusu ertelenen çocuk için aileye yeni bir tarih verildi ve sonunda herşey açıklığa kavuştu.\nDüzeltilmiş hali:""},{""role"":""assistant"",""content"":""Aşı randevusu ertelenen çocuk için aileye yeni bir tarih verildi ve sonunda her şey açıklığa kavuştu.""}]","bare_gec","","health","tr","synthetic","","gpt-5","v2","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z",""
"bare_gec__046","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Şirket, deneme süresindeki çalışanlara aynı eğitim paketini sundu; yalnış tarih sisteme yeniden girildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Şirket, deneme süresindeki çalışanlara aynı eğitim paketini sundu; yanlış tarih sisteme yeniden girildi.""}]","bare_gec","","business","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__047","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Çamaşırlar kuruyunca renkli gömlekleri ayrı bir çekmeceye yerleştirdik; proğram son haliyle onaylandı.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Çamaşırlar kuruyunca renkli gömlekleri ayrı bir çekmeceye yerleştirdik; program son haliyle onaylandı.""}]","bare_gec","","daily_life","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
"bare_gec__048","[{""role"": ""user"", ""content"": ""Verilen cümlenin yazım hatalarını düzeltin.\nHatalı Cümle: Yeni sensör düşük ışıkta önceki düzeneğe göre daha kararlı sonuç verdi; yanlız cevap net değildi.\nDüzeltilmiş hali:""}, {""role"": ""assistant"", ""content"": ""Yeni sensör düşük ışıkta önceki düzeneğe göre daha kararlı sonuç verdi; yalnız cevap net değildi.""}]","bare_gec","","science","tr","synthetic","","gpt-5","v3","","","","","","","","project-internal-draft","","2026-09-14T00:00:00Z","tail boilerplate diversified in post-review fix pass"
