timestamp, name, uuid, driver_version, pstate, temperature.gpu, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/13 14:43:59.925, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.37 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:00.926, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.19 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:01.928, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.08 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:02.929, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.09 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:03.931, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.17 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:04.934, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.17 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:05.935, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.04 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:06.936, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.13 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:07.938, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.34 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:08.939, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.14 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:09.941, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.83 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:10.942, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.93 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:11.944, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.94 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:12.946, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.88 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:13.947, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.89 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:14.949, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.97 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:15.951, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.01 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:16.953, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.02 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:17.954, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.11 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:18.956, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.25 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:19.957, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.22 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:20.959, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.08 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:21.961, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.16 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:22.962, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.36 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:23.964, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.30 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:24.965, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.14 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:25.967, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.13 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:26.970, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.08 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:27.971, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.07 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:28.972, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.34 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:29.974, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.23 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:30.976, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.23 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:31.977, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.14 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:32.979, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.99 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:33.980, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.01 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:34.982, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.16 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:35.983, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.14 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:36.985, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.15 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:37.986, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.25 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:38.988, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.26 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:39.989, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.22 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:40.991, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.15 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:41.992, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.16 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:42.994, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.29 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:43.995, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.39 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:44.997, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.40 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:45.999, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.46 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:47.000, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.42 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:48.002, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.36 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:49.003, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.31 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:50.005, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.09 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:51.006, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.15 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:52.007, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.24 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:53.009, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.40 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:54.011, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.51 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:55.012, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.36 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:56.014, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.29 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:57.016, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.26 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:58.017, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.26 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:44:59.018, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.16 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:45:00.020, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.03 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:45:01.021, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.02 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:45:02.023, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.14 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:45:03.024, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.32 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:45:04.027, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.48 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:45:05.051, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.32 W, 0 %, 0 %, 21 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:45:06.052, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P0, 28, 46.98 W, 7 %, 1 %, 4 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/13 14:45:07.053, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P5, 28, 49.92 W, 0 %, 0 %, 4 MiB, 24564 MiB, 2520 MHz, 10501 MHz
2026/09/13 14:45:08.054, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 27.02 W, 0 %, 0 %, 4 MiB, 24564 MiB, 420 MHz, 405 MHz
2026/09/13 14:45:09.056, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 20.69 W, 0 %, 0 %, 4 MiB, 24564 MiB, 270 MHz, 405 MHz
2026/09/13 14:45:10.058, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.44 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:45:11.059, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 27, 16.21 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:45:12.060, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 33.20 W, 6 %, 0 %, 480 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:13.062, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 50.40 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:14.063, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 49.99 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:15.064, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 49.56 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:16.065, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 49.83 W, 0 %, 0 %, 9174 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:17.066, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 51.00 W, 44 %, 1 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:18.069, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 58.89 W, 0 %, 0 %, 10388 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:45:19.071, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 57.76 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:45:20.073, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 54.75 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:21.075, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 52.80 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:22.076, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 49.48 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:23.077, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 49.41 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:24.079, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 49.59 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:25.081, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 49.78 W, 0 %, 0 %, 8698 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:26.083, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 173.11 W, 0 %, 0 %, 9598 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:45:27.086, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 58.17 W, 0 %, 0 %, 9262 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:45:28.088, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 79.39 W, 36 %, 9 %, 9332 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:45:29.089, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 80.25 W, 0 %, 0 %, 9374 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:45:30.091, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 57.27 W, 0 %, 0 %, 21372 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:31.092, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 52.18 W, 0 %, 0 %, 21372 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:32.094, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 60.86 W, 27 %, 21 %, 21616 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:33.095, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 93.78 W, 19 %, 18 %, 21486 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:45:34.098, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 72.82 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2670 MHz, 10251 MHz
2026/09/13 14:45:35.099, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 53.54 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:45:36.101, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 29, 49.03 W, 0 %, 0 %, 21506 MiB, 24564 MiB, 2520 MHz, 10251 MHz
