timestamp, name, uuid, driver_version, pstate, temperature.gpu, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/13 10:24:50.520, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 62.49 W, 20 %, 11 %, 8722 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:24:51.523, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 97.53 W, 27 %, 19 %, 8722 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:24:52.525, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 98.75 W, 27 %, 20 %, 8722 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:24:53.528, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 30, 98.34 W, 28 %, 20 %, 8722 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:24:54.530, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 98.35 W, 28 %, 20 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:24:55.532, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 98.33 W, 27 %, 19 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:24:56.534, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 99.10 W, 29 %, 21 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:24:57.536, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 98.89 W, 28 %, 20 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:24:58.539, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 98.74 W, 28 %, 20 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:24:59.541, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 99.03 W, 28 %, 20 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:00.544, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 98.97 W, 28 %, 20 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:01.547, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 98.32 W, 27 %, 20 %, 8726 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:02.549, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 97.53 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:03.551, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 97.46 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:04.554, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 96.46 W, 25 %, 18 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:05.557, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 95.42 W, 26 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:06.560, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 95.49 W, 26 %, 18 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:07.562, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 97.63 W, 26 %, 18 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:08.565, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 31, 98.20 W, 26 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:09.567, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 97.89 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:10.569, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 97.85 W, 26 %, 18 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:11.571, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.16 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:12.573, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.80 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:13.575, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 97.71 W, 26 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:14.577, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.02 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:15.578, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.01 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:16.579, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.49 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:17.581, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.21 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:18.583, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.18 W, 26 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:19.585, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.47 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:20.587, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.98 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:21.590, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.38 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:22.592, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.43 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:23.593, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.61 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:24.595, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.41 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:25.597, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.01 W, 26 %, 18 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:26.600, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.45 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:27.602, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.02 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:28.604, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.02 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:29.607, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.02 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:30.609, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.47 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:31.611, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.99 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:32.614, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 98.90 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:33.616, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 32, 99.20 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:34.618, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.25 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:35.620, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.49 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:36.622, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.74 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:37.624, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.05 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:38.627, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.64 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:39.628, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.04 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:40.631, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.43 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:41.633, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.23 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:42.635, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.70 W, 26 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:43.637, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.01 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:44.639, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.04 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:45.641, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.43 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:46.642, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.64 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:47.645, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.47 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:48.647, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.53 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:49.649, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.24 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:50.651, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.20 W, 28 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:51.653, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.76 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:52.655, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.43 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:53.660, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.70 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:54.663, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 100.15 W, 28 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:55.666, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.56 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:56.668, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.00 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:57.671, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.13 W, 28 %, 21 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:58.672, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.24 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:25:59.674, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.26 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:26:00.677, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.13 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:26:01.688, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.65 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:26:02.690, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.18 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:26:03.691, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.53 W, 28 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:26:04.693, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 99.27 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:26:05.694, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.75 W, 27 %, 20 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 10:26:06.696, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 33, 98.78 W, 27 %, 19 %, 8728 MiB, 24564 MiB, 2520 MHz, 10251 MHz
