timestamp, name, uuid, driver_version, pstate, temperature.gpu, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/13 14:38:26.366, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.72 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:27.367, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.76 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:28.368, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.71 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:29.369, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.66 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:30.371, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.63 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:31.372, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.77 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:32.373, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.84 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:33.374, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.84 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:34.375, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.92 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:35.376, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.89 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:36.377, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.88 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:37.438, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.91 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:38.439, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.82 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:39.440, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.78 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:40.442, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.88 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:41.443, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.93 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:42.444, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.91 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:43.445, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.84 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:44.446, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.82 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:45.449, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.79 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:46.451, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.70 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:47.453, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.67 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:48.454, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.56 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:49.455, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.62 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:50.456, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.79 W, 0 %, 0 %, 1 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:51.457, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.69 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:52.459, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.77 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:53.460, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.79 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:54.462, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 25, 15.65 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:55.463, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.75 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:56.464, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.81 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:57.465, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.72 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:58.466, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.52 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:38:59.469, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.36 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:00.470, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.43 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:01.472, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.58 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:02.473, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.69 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:03.475, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.71 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:04.476, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.67 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:05.478, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.66 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:06.479, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.58 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:07.481, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.48 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:08.483, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.59 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:09.484, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.70 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:10.486, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.69 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:11.488, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.74 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:12.491, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.72 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:13.492, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.62 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:14.494, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.56 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:15.495, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.67 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:16.497, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.78 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:17.499, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.75 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:18.500, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.71 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:19.502, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.73 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:20.503, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.67 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:21.505, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.69 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:22.506, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.86 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:23.508, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.94 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:24.509, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.82 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:25.510, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.73 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:26.512, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.70 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:27.513, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.66 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:28.515, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.67 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:29.516, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.62 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:30.517, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.63 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:31.519, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.76 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:32.521, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.76 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:33.522, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.87 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:34.524, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.98 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:35.525, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 15.99 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:36.527, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P8, 26, 16.10 W, 0 %, 0 %, 4 MiB, 24564 MiB, 210 MHz, 405 MHz
2026/09/13 14:39:37.528, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 34.64 W, 0 %, 0 %, 1910 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:38.530, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 50.25 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:39.532, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 49.96 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:40.533, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 50.03 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:41.534, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 50.06 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:42.536, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 50.13 W, 0 %, 0 %, 3072 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:43.538, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 50.28 W, 0 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:44.539, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 50.50 W, 0 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:45.542, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 50.75 W, 3 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:46.543, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 27, 50.84 W, 5 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:47.544, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 50.40 W, 18 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:48.545, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 50.65 W, 6 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:49.547, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 50.67 W, 7 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:50.549, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 50.76 W, 2 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
2026/09/13 14:39:51.550, NVIDIA GeForce RTX 4090, GPU-457328ff-6f8e-1f53-8cc3-68ae75d90604, 595.91.07, P2, 28, 50.71 W, 6 %, 0 %, 10388 MiB, 24564 MiB, 2520 MHz, 10251 MHz
